year,month,date,site,transect,QUAD,SIDE,SP_CODE,SIZE,COUNT,AREA,VIS,OBS_CODE,SURVEY_TIMING,NOTES,TAXON_GENUS,TAXON_SPECIES,GROUP,SURVEY,TAXON_KINGDOM,TAXON_PHYLUM,TAXON_CLASS,TAXON_ORDER,TAXON_FAMILY,TAXON_FORMER_GENUS,TAXON_FORMER_SPECIES,COMMON_NAME,Substrate_type,Mobility,Growth_morph
2013,9,9/30/2013,MOHK,1,-99999,-99999,SCAR,18,1,80,5.4,36,S,-99999,Sebastes,carnatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Gopher Rockfish,HARD,MOBILE,SOLITARY
2013,9,9/30/2013,MOHK,1,-99999,-99999,SCAR,22,1,80,5.4,36,S,-99999,Sebastes,carnatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Gopher Rockfish,HARD,MOBILE,SOLITARY
2013,1,1/3/2013,MOHK,1,-99999,-99999,SCHR,22,1,80,3.8,36,S,-99999,Sebastes,chrysomelas,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Black and Yellow Rockfish,HARD,MOBILE,SOLITARY
2013,4,4/4/2013,MOHK,1,-99999,-99999,SCHR,20,1,80,4.5,36,S,-99999,Sebastes,chrysomelas,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Black and Yellow Rockfish,HARD,MOBILE,SOLITARY
2013,4,4/4/2013,MOHK,1,-99999,-99999,SCHR,22,2,80,4.5,36,S,-99999,Sebastes,chrysomelas,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Black and Yellow Rockfish,HARD,MOBILE,SOLITARY
2013,4,4/4/2013,MOHK,1,-99999,-99999,SCHR,25,1,80,4.5,36,S,-99999,Sebastes,chrysomelas,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Black and Yellow Rockfish,HARD,MOBILE,SOLITARY
2013,6,6/4/2013,MOHK,1,-99999,-99999,SCHR,18,1,80,2.5,36,S,-99999,Sebastes,chrysomelas,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Black and Yellow Rockfish,HARD,MOBILE,SOLITARY
2013,8,8/6/2013,MOHK,1,-99999,-99999,SCHR,22,1,80,2.3,36,S,-99999,Sebastes,chrysomelas,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Black and Yellow Rockfish,HARD,MOBILE,SOLITARY
2013,9,9/30/2013,MOHK,1,-99999,-99999,SCHR,16,1,80,5.4,36,S,-99999,Sebastes,chrysomelas,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Black and Yellow Rockfish,HARD,MOBILE,SOLITARY
2013,12,12/3/2013,MOHK,1,-99999,-99999,SCHR,20,1,80,2.3,36,S,-99999,Sebastes,chrysomelas,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Black and Yellow Rockfish,HARD,MOBILE,SOLITARY
2013,6,6/4/2013,MOHK,1,-99999,-99999,SCSP,7,5,80,2.5,36,S,-99999,Sebastes,spp.,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Young of Year Rockfish,HARD,MOBILE,SOLITARY
2013,6,6/4/2013,MOHK,1,-99999,-99999,SMYS,7,3,80,2.5,36,S,-99999,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2013,6,6/4/2013,MOHK,1,-99999,-99999,SMYS,12,1,80,2.5,36,S,-99999,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2013,6,6/4/2013,MOHK,1,-99999,-99999,SMYS,17,1,80,2.5,36,S,-99999,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2013,7,7/23/2013,MOHK,1,-99999,-99999,SMYS,6,5,80,4.5,31,A,-99999,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2013,7,7/23/2013,MOHK,1,-99999,-99999,SMYS,8,2,80,4.5,31,A,-99999,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2013,8,8/6/2013,MOHK,1,-99999,-99999,SMYS,5,1,80,2.3,36,S,-99999,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2013,8,8/6/2013,MOHK,1,-99999,-99999,SMYS,6,2,80,2.3,36,S,-99999,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2013,8,8/6/2013,MOHK,1,-99999,-99999,SMYS,12,3,80,2.3,36,S,-99999,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2013,9,9/30/2013,MOHK,1,-99999,-99999,SMYS,7,5,80,5.4,36,S,-99999,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2013,9,9/30/2013,MOHK,1,-99999,-99999,SMYS,8,8,80,5.4,36,S,-99999,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2013,11,11/5/2013,MOHK,1,-99999,-99999,SMYS,8,2,80,3.5,36,S,-99999,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2013,11,11/5/2013,MOHK,1,-99999,-99999,SMYS,9,10,80,3.5,36,S,-99999,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2013,11,11/5/2013,MOHK,1,-99999,-99999,SMYS,10,4,80,3.5,36,S,-99999,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2013,11,11/5/2013,MOHK,1,-99999,-99999,SMYS,12,2,80,3.5,36,S,-99999,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2013,11,11/5/2013,MOHK,1,-99999,-99999,SMYS,14,1,80,3.5,36,S,-99999,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2013,11,11/5/2013,MOHK,1,-99999,-99999,SMYS,16,1,80,3.5,36,S,-99999,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2013,12,12/3/2013,MOHK,1,-99999,-99999,SMYS,12,6,80,2.3,36,S,-99999,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2013,1,1/3/2013,MOHK,1,-99999,-99999,SPUL,25,1,80,3.8,36,S,-99999,Semicossyphus,pulcher,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,California Sheephead,HARD,MOBILE,SOLITARY
2013,2,2/11/2013,MOHK,1,-99999,-99999,SPUL,26,1,80,2.6,36,S,-99999,Semicossyphus,pulcher,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,California Sheephead,HARD,MOBILE,SOLITARY
2013,6,6/4/2013,MOHK,1,-99999,-99999,SPUL,28,1,80,2.5,36,S,-99999,Semicossyphus,pulcher,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,California Sheephead,HARD,MOBILE,SOLITARY
2013,6,6/4/2013,MOHK,1,-99999,-99999,SPUL,30,1,80,2.5,36,S,-99999,Semicossyphus,pulcher,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,California Sheephead,HARD,MOBILE,SOLITARY
2013,6,6/4/2013,MOHK,1,-99999,-99999,SPUL,35,1,80,2.5,36,S,-99999,Semicossyphus,pulcher,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,California Sheephead,HARD,MOBILE,SOLITARY
2013,7,7/23/2013,MOHK,1,-99999,-99999,SPUL,32,1,80,4.5,31,A,-99999,Semicossyphus,pulcher,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,California Sheephead,HARD,MOBILE,SOLITARY
2013,9,9/30/2013,MOHK,1,-99999,-99999,SPUL,27,1,80,5.4,36,S,-99999,Semicossyphus,pulcher,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,California Sheephead,HARD,MOBILE,SOLITARY
2013,1,1/3/2013,MOHK,1,-99999,-99999,SSER,18,1,80,3.8,36,S,-99999,Sebastes,serranoides,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Olive Rockfish,HARD,MOBILE,SOLITARY
2013,7,7/1/2013,MOHK,1,-99999,-99999,SSER,18,1,80,2.5,36,S,Many more fish 2nd dive; tide came in temp dropped from 19 to 16 degrees. Very surgey,Sebastes,serranoides,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Olive Rockfish,HARD,MOBILE,SOLITARY
2013,7,7/1/2013,MOHK,1,-99999,-99999,SSER,20,1,80,2.5,36,S,Many more fish 2nd dive; tide came in temp dropped from 19 to 16 degrees. Very surgey,Sebastes,serranoides,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Olive Rockfish,HARD,MOBILE,SOLITARY
2013,9,9/30/2013,MOHK,1,-99999,-99999,SSER,18,1,80,5.4,36,S,-99999,Sebastes,serranoides,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Olive Rockfish,HARD,MOBILE,SOLITARY
2013,9,9/30/2013,MOHK,1,-99999,-99999,SSER,20,1,80,5.4,36,S,-99999,Sebastes,serranoides,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Olive Rockfish,HARD,MOBILE,SOLITARY
2013,11,11/5/2013,MOHK,1,-99999,-99999,SSER,22,3,80,3.5,36,S,-99999,Sebastes,serranoides,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Olive Rockfish,HARD,MOBILE,SOLITARY
2013,4,4/4/2013,MOHK,1,-99999,-99999,STRE,28,1,80,4.5,36,S,-99999,Sebastes,serriceps,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Treefish,HARD,MOBILE,SOLITARY
2014,12,12/1/2014,MOHK,1,-99999,-99999,ANDA,35,1,80,2.8,36,S,-99999,Anisotremus,davidsonii,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Haemulidae,-99999,-99999,Sargo,HARD,MOBILE,SOLITARY
2014,2,2/3/2014,MOHK,1,-99999,-99999,CPUN,12,12,80,2.7,36,S,-99999,Chromis,punctipinnis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,-99999,-99999,Blacksmith,HARD,MOBILE,SOLITARY
2014,5,5/1/2014,MOHK,1,-99999,-99999,CPUN,15,3,80,3.8,36,S,-99999,Chromis,punctipinnis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,-99999,-99999,Blacksmith,HARD,MOBILE,SOLITARY
2014,5,5/1/2014,MOHK,1,-99999,-99999,CPUN,16,6,80,3.8,36,S,-99999,Chromis,punctipinnis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,-99999,-99999,Blacksmith,HARD,MOBILE,SOLITARY
2014,7,7/2/2014,MOHK,1,-99999,-99999,CPUN,10,30,80,3.5,36,S,-99999,Chromis,punctipinnis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,-99999,-99999,Blacksmith,HARD,MOBILE,SOLITARY
2014,7,7/2/2014,MOHK,1,-99999,-99999,CPUN,15,5,80,3.5,36,S,-99999,Chromis,punctipinnis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,-99999,-99999,Blacksmith,HARD,MOBILE,SOLITARY
2014,8,8/1/2014,MOHK,1,-99999,-99999,CPUN,10,2,80,3.8,36,S,-99999,Chromis,punctipinnis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,-99999,-99999,Blacksmith,HARD,MOBILE,SOLITARY
2014,8,8/1/2014,MOHK,1,-99999,-99999,CPUN,14,3,80,3.8,36,S,-99999,Chromis,punctipinnis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,-99999,-99999,Blacksmith,HARD,MOBILE,SOLITARY
2014,11,11/4/2014,MOHK,1,-99999,-99999,CPUN,4,45,80,3.8,36,S,-99999,Chromis,punctipinnis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,-99999,-99999,Blacksmith,HARD,MOBILE,SOLITARY
2014,11,11/4/2014,MOHK,1,-99999,-99999,CPUN,8,8,80,3.8,36,S,-99999,Chromis,punctipinnis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,-99999,-99999,Blacksmith,HARD,MOBILE,SOLITARY
2014,11,11/4/2014,MOHK,1,-99999,-99999,CPUN,16,5,80,3.8,36,S,-99999,Chromis,punctipinnis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,-99999,-99999,Blacksmith,HARD,MOBILE,SOLITARY
2014,12,12/1/2014,MOHK,1,-99999,-99999,CPUN,4,80,80,2.8,36,S,-99999,Chromis,punctipinnis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,-99999,-99999,Blacksmith,HARD,MOBILE,SOLITARY
2014,12,12/1/2014,MOHK,1,-99999,-99999,CPUN,5,65,80,2.8,36,S,-99999,Chromis,punctipinnis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,-99999,-99999,Blacksmith,HARD,MOBILE,SOLITARY
2014,12,12/1/2014,MOHK,1,-99999,-99999,CPUN,6,20,80,2.8,36,S,-99999,Chromis,punctipinnis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,-99999,-99999,Blacksmith,HARD,MOBILE,SOLITARY
2014,12,12/1/2014,MOHK,1,-99999,-99999,CPUN,7,5,80,2.8,36,S,-99999,Chromis,punctipinnis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,-99999,-99999,Blacksmith,HARD,MOBILE,SOLITARY
2014,1,1/3/2014,MOHK,1,-99999,-99999,DVAC,25,3,80,2.7,36,S,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2014,1,1/3/2014,MOHK,1,-99999,-99999,DVAC,28,4,80,2.7,36,S,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2014,2,2/3/2014,MOHK,1,-99999,-99999,DVAC,14,1,80,2.7,36,S,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2014,4,4/3/2014,MOHK,1,-99999,-99999,DVAC,18,1,80,2.1,36,S,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2014,4,4/3/2014,MOHK,1,-99999,-99999,DVAC,20,1,80,2.1,36,S,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2014,5,5/1/2014,MOHK,1,-99999,-99999,DVAC,20,1,80,3.8,36,S,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2014,5,5/1/2014,MOHK,1,-99999,-99999,DVAC,24,1,80,3.8,36,S,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2014,5,5/1/2014,MOHK,1,-99999,-99999,DVAC,27,1,80,3.8,36,S,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2014,6,6/2/2014,MOHK,1,-99999,-99999,DVAC,14,1,80,2.5,36,S,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2014,6,6/2/2014,MOHK,1,-99999,-99999,DVAC,17,1,80,2.5,36,S,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2014,7,7/2/2014,MOHK,1,-99999,-99999,DVAC,18,1,80,3.5,36,S,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2014,7,7/2/2014,MOHK,1,-99999,-99999,DVAC,20,1,80,3.5,36,S,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2014,10,10/9/2014,MOHK,1,-99999,-99999,DVAC,15,1,80,3,36,S,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2014,10,10/9/2014,MOHK,1,-99999,-99999,DVAC,17,1,80,3,36,S,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2014,12,12/1/2014,MOHK,1,-99999,-99999,DVAC,17,1,80,2.8,36,S,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2014,1,1/3/2014,MOHK,1,-99999,-99999,EJAC,18,1,80,2.7,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2014,1,1/3/2014,MOHK,1,-99999,-99999,EJAC,20,2,80,2.7,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2014,1,1/3/2014,MOHK,1,-99999,-99999,EJAC,25,1,80,2.7,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2014,1,1/3/2014,MOHK,1,-99999,-99999,EJAC,27,1,80,2.7,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2014,2,2/3/2014,MOHK,1,-99999,-99999,EJAC,14,1,80,2.7,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2014,2,2/3/2014,MOHK,1,-99999,-99999,EJAC,16,1,80,2.7,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2014,2,2/3/2014,MOHK,1,-99999,-99999,EJAC,17,3,80,2.7,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2014,2,2/3/2014,MOHK,1,-99999,-99999,EJAC,20,1,80,2.7,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2014,2,2/3/2014,MOHK,1,-99999,-99999,EJAC,22,3,80,2.7,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2014,2,2/3/2014,MOHK,1,-99999,-99999,EJAC,25,1,80,2.7,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2014,3,3/12/2014,MOHK,1,-99999,-99999,EJAC,15,1,80,1.3,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2014,3,3/12/2014,MOHK,1,-99999,-99999,EJAC,17,1,80,1.3,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2014,4,4/3/2014,MOHK,1,-99999,-99999,EJAC,17,1,80,2.1,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2014,5,5/1/2014,MOHK,1,-99999,-99999,EJAC,12,1,80,3.8,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2014,5,5/1/2014,MOHK,1,-99999,-99999,EJAC,14,3,80,3.8,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2014,5,5/1/2014,MOHK,1,-99999,-99999,EJAC,15,1,80,3.8,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2014,5,5/1/2014,MOHK,1,-99999,-99999,EJAC,17,4,80,3.8,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2014,5,5/1/2014,MOHK,1,-99999,-99999,EJAC,18,1,80,3.8,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2014,6,6/2/2014,MOHK,1,-99999,-99999,EJAC,5,3,80,2.5,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2014,6,6/2/2014,MOHK,1,-99999,-99999,EJAC,14,1,80,2.5,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2014,6,6/2/2014,MOHK,1,-99999,-99999,EJAC,15,1,80,2.5,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2014,6,6/2/2014,MOHK,1,-99999,-99999,EJAC,17,4,80,2.5,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2014,6,6/2/2014,MOHK,1,-99999,-99999,EJAC,22,1,80,3,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2014,6,6/2/2014,MOHK,1,-99999,-99999,EJAC,25,1,80,2.5,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2014,7,7/2/2014,MOHK,1,-99999,-99999,EJAC,10,1,80,3.5,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2014,7,7/2/2014,MOHK,1,-99999,-99999,EJAC,11,1,80,3.5,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2014,7,7/2/2014,MOHK,1,-99999,-99999,EJAC,15,1,80,3.5,36,S,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
